idVehiculo,deposito,tipoVehiculo,motivo,turno,grua,fechaEntrada,tipoVia,via,numero,cp
ES20240429045951,ESCUADRON,1.0,13,3,S370,2024-04-29T04:55:00,CALLE,DEL POETA JOAN MARAGALL,2,28020
ES20240429051140,ESCUADRON,3.0,49,3,S365,2024-04-29T05:05:00,CALLE,FUENTES,10,0    
ES20240429092115,ESCUADRON,3.0,14,1,S347,2024-04-29T09:20:00,CALLE,SAN POL DEL MAR,,0    
ES20240429105154,ESCUADRON,3.0,13,1,S313,2024-04-29T10:50:00,CALLE,REINA MERCEDES,23,28020
ES20240429122847,ESCUADRON,3.0,7,1,S337,2024-04-29T12:28:00,CALLE,PRIMAVERA DE PRAGA,,28030
ES20240429123249,ESCUADRON,3.0,7,1,S315,2024-04-29T12:31:00,PLAZA,PEDRO ZEROLO,,28004
ES20240429123946,ESCUADRON,3.0,14,1,S379,2024-04-29T12:38:00,CALLE,DOMINGO GARRIDO,2,28023
ES20240429124910,ESCUADRON,1.0,4,1,S321,2024-04-29T12:48:00,CALLE,HORTALEZA,,28004
ES20240429134542,ESCUADRON,3.0,14,1,S302,2024-04-29T13:44:00,AVENIDA,DE LA VICTORIA,,0    
ES20240429165051,ESCUADRON,3.0,16,2,S373,2024-04-29T16:46:00,CALLE,TESORO,,28015
ES20240429182256,ESCUADRON,3.0,14,2,S312,2024-04-29T18:19:00,AVENIDA,VALDEMARIN,0,28023
ES20240429193405,ESCUADRON,3.0,14,2,S329,2024-04-29T19:32:00,CALLE,A 3,0,
ES20240429193632,ESCUADRON,1.0,16,2,S373,2024-04-29T19:33:00,CALLE,PRINCESA,0,28008
ES20240429193935,ESCUADRON,7.0,44,2,S373,2024-04-29T19:37:00,CALLE,DESENGAÑO,13,28004
ES20240429194539,ESCUADRON,7.0,44,2,S373,2024-04-29T19:41:00,CALLE,DESENGAÑO,13,28004
ES20240429195238,ESCUADRON,7.0,44,2,S373,2024-04-29T19:50:00,CALLE,DESENGAÑO,13,28004
ES20240429195424,ESCUADRON,1.0,44,2,S373,2024-04-29T19:41:00,CALLE,DESENGAÑO,13,28004
ES20240429195824,ESCUADRON,7.0,44,2,S373,2024-04-29T19:55:00,CALLE,DESENGAÑO,13,28004
ES20240429200331,ESCUADRON,3.0,14,2,S321,2024-04-29T20:01:00,PLAZA,SAN GERMAN,0,28020
ES20240429200422,ESCUADRON,7.0,44,2,S373,2024-04-29T20:02:00,CALLE,DESENGAÑO,13,28004
ES20240429200854,ESCUADRON,3.0,14,2,S337,2024-04-29T20:06:00,CALLE,CLARA CAMPOAMOR,5,28025
ES20240429200939,ESCUADRON,7.0,44,2,S373,2024-04-29T20:08:00,CALLE,DESENGAÑO,13,28004
ES20240429201200,ESCUADRON,7.0,44,2,S373,2024-04-29T20:10:00,CALLE,DESENGAÑO,13,28004
ES20240429201411,ESCUADRON,7.0,44,2,S373,2024-04-29T20:12:00,CALLE,DESENGAÑO,13,28004
ES20240429202338,ESCUADRON,3.0,33,2,S347,2024-04-29T20:17:00,CALLE,CLARA CAMPOAMOR,5,28025
ES20240429203324,ESCUADRON,3.0,14,2,S328,2024-04-29T20:31:00,CALLE,SEDANO,00,28024
ES20240429230002,ESCUADRON,3.0,13,3,S376,2024-04-29T23:00:00,CALLE,DE LA CARIDAD,2,28007
ES20240429233518,ESCUADRON,1.0,13,3,S381,2024-04-29T23:30:00,CALLE,ANILLO VERDE,3,28032
ES20240430024247,ESCUADRON,3.0,13,3,S381,2024-04-30T02:40:00,CALLE,EMBAJADORES,,28053
ES20240430025825,ESCUADRON,3.0,13,3,S376,2024-04-30T02:45:00,CALLE,GUILLERMO PINGARRON,7,28018
ES20240430045021,ESCUADRON,3.0,13,3,S365,2024-04-30T04:45:00,PASEO,HERMITA DEL SANTO,0,
ES20240430052643,ESCUADRON,1.0,16,3,S370,2024-04-30T05:15:00,CALLE,PUENTE DE LOS FRANCESES,0,0    
ES20240430070846,ESCUADRON,3.0,20,3,S388,2024-04-30T07:06:00,AUTOVIA,AUTOVIA A6 KM 4,KM 4.500,28000
ES20240430075759,ESCUADRON,3.0,14,1,S352,2024-04-30T07:57:00,CALLE,SALVADOR ALLENDE,28,28054
ES20240430095617,ESCUADRON,3.0,30,1,S321,2024-04-30T09:55:00,CALLE,BEATRIZ DE BOBADILLA,,28040
ES20240430100058,ESCUADRON,4.0,14,1,S379,2024-04-30T09:59:00,CALLE,MANUEL TOVAR,0,28034
ES20240430101948,ESCUADRON,3.0,30,1,S315,2024-04-30T10:18:00,CALLE,ALMANSA,51,0    
ES20240430102237,ESCUADRON,3.0,30,1,S352,2024-04-30T10:21:00,CALLE,ALMANSA,51,0    
ES20240430103101,ESCUADRON,3.0,14,1,S313,2024-04-30T10:30:00,CALLE,SAN DELFIN,2,28019
ES20240430105559,ESCUADRON,3.0,7,1,S336,2024-04-30T10:51:00,CALLE,CALAMINA,,28021
ES20240430121852,ESCUADRON,3.0,19,1,S337,2024-04-30T12:17:00,CALLE,ALENZA,,28003
ES20240430133506,ESCUADRON,4.0,14,1,S332,2024-04-30T13:34:00,CALLE,CRISTO DE LA VICTORIA,35,28026
ES20240430140841,ESCUADRON,1.0,14,1,S373,2024-04-30T14:06:00,CALLE,SEGOVIA,65,28005
ES20240430152946,ESCUADRON,3.0,49,2,S337,2024-04-30T15:26:00,CALLE,ARTURO SORIA,18,28027
ES20240430185113,ESCUADRON,1.0,14,2,S337,2024-04-30T18:48:00,CALLE,JUAN MARTIN EL EMPECINADO,25,28045
ES20240430202016,ESCUADRON,3.0,7,2,S352,2024-04-30T20:18:00,CALLE,PRINCIPAL DE PROVINCIAS,21,28011
ES20240430203414,ESCUADRON,3.0,14,2,S321,2024-04-30T20:30:00,CALLE,LOS YEBENES,0,28047
ES20240430213522,ESCUADRON,3.0,49,2,S388,2024-04-30T21:32:00,CALLE, ALCALA,231,28027
ES20240501023323,ESCUADRON,3.0,13,3,S391,2024-05-01T02:30:00,CALLE,ROQUETAS DE MAR,7,28033
ES20240501035718,ESCUADRON,3.0,14,3,S381,2024-05-01T03:55:00,GLORIETA,PUERTA DE TOLEDO,0,28005
ES20240501045227,ESCUADRON,3.0,49,3,S385,2024-05-01T04:40:00,GLORIETA,DE QUEVEDO,3,28015
ES20240501053342,ESCUADRON,3.0,13,3,S384,2024-05-01T05:25:00,AVENIDA,ALBUFERA,13,28031
ES20240501074457,ESCUADRON,3.0,7,1,S352,2024-05-01T07:43:00,PLAZA,CASCORRO,22,28005
ES20240501080358,ESCUADRON,3.0,13,1,S391,2024-05-01T08:03:00,PLAZA,INDEPENDENCIA,0,28001
ES20240501080531,ESCUADRON,3.0,13,1,S376,2024-05-01T08:04:00,PLAZA,LEALTAD,1,28014
ES20240501083106,ESCUADRON,3.0,13,1,S392,2024-05-01T08:30:00,CALLE,ANTONIO LOPEZ,158,28041
ES20240501092200,ESCUADRON,3.0,49,1,S306,2024-05-01T09:20:00,PLAZA,CASTILLA,1,28046
ES20240501101732,ESCUADRON,3.0,13,1,S352,2024-05-01T10:16:00,PLAZA,CRISTO REY,4,28040
ES20240501102602,ESCUADRON,3.0,7,1,S347,2024-05-01T10:24:00,AVENIDA,ABRANTES,30,28025
ES20240501114556,ESCUADRON,4.0,30,1,S347,2024-05-01T11:44:00,CALLE,MAYOR,0,28013
ES20240501122231,ESCUADRON,3.0,14,1,S306,2024-05-01T12:21:00,CALLE,CAPITAN BLANCO ARGIBAY,173,28029
ES20240501124249,ESCUADRON,3.0,44,1,S391,2024-05-01T12:42:00,CALLE,ANTONIO LOPEZ,57,28041
ES20240501133013,ESCUADRON,4.0,30,1,S302,2024-05-01T13:27:00,CALLE,MAYOR,17,28013
ES20240501135615,ESCUADRON,3.0,16,1,S328,2024-05-01T13:55:00,CALLE,PRINCESA,0,28008
ES20240501135753,ESCUADRON,1.0,14,1,S373,2024-05-01T13:56:00,CALLE,BARON DEL CASTILLO DE CHIREL,10,28039
ES20240501135912,ESCUADRON,1.0,14,1,S373,2024-05-01T13:58:00,CALLE,BARON DEL CASTILLO DE CHIREL,10,28039
ES20240501164505,ESCUADRON,3.0,13,2,S352,2024-05-01T16:42:00,CALLE,PUERTO RICO,SN,28016
ES20240501195129,ESCUADRON,4.0,6,2,S337,2024-05-01T19:49:00,CALLE,ESCRIBANOS,3,28021
ES20240501203815,ESCUADRON,3.0,14,2,S319,2024-05-01T20:36:00,CALLE,CORREGIDOR DIEGO DE VALDERRABANO,SN,28030
ES20240501223059,ESCUADRON,3.0,37,3,S337,2024-05-01T22:29:00,CALLE,DE RUIZ,0,28010
ES20240501231935,ESCUADRON,3.0,13,3,S381,2024-05-01T23:17:00,AUTOVIA,A5,KM 6.4,0
ES20240502013857,ESCUADRON,3.0,13,3,S337,2024-05-02T01:35:00,AVENIDA,DE MIRAFLORES,0,28035
ES20240502014032,ESCUADRON,3.0,13,3,S365,2024-05-02T01:38:00,ACCES,AEROPUERTO T 4 LLEGADAS,0,
ES20240502015231,ESCUADRON,3.0,13,3,S388,2024-05-02T01:25:00,AVENIDA,RAMON Y CAJAL,0,28016
ES20240502024540,ESCUADRON,3.0,13,3,S337,2024-05-02T02:42:00,CALLE,BRAVO MURILLO,92,28020
ES20240502032129,ESCUADRON,4.0,13,3,S381,2024-05-02T03:20:00,CALLE,ASCAO,0,28017
ES20240502041335,ESCUADRON,3.0,13,3,S337,2024-05-02T03:55:00,CALLE,DANTE,0,28011
ES20240502042349,ESCUADRON,4.0,14,3,S386,2024-05-02T04:15:00,CALLE,MAQUEDA,149,28024
ES20240502043408,ESCUADRON,3.0,13,3,S367,2024-05-02T04:05:00,CALLE,MARQUES DE VIANA,0,28039
ES20240502051701,ESCUADRON,3.0,13,3,S384,2024-05-02T05:15:00,CALLE,MAURICIO LEGENDRE,40,28046
ES20240502051809,ESCUADRON,3.0,13,3,S388,2024-05-02T05:17:00,CALLE,MARIA DE MOLINA,62,28006
ES20240502073203,ESCUADRON,4.0,7,1,S391,2024-05-02T07:31:00,PLAZA,CASCORRO,1,28005
ES20240502081522,ESCUADRON,3.0,14,1,S352,2024-05-02T08:14:00,CALLE,MARIA DE MOLINA,10,28006
ES20240502102501,ESCUADRON,3.0,14,1,S370,2024-05-02T10:24:00,CALLE,VALLE DE PAS,10,28023
ES20240502182953,ESCUADRON,3.0,44,2,S334,2024-05-02T18:28:00,CAMINO,PERALES,144,28026
ES20240502183010,ESCUADRON,1.0,49,2,S373,2024-05-02T18:28:00,CARRETERA,M 21  SALIDA AL POLÍGONO DE LAS MERCEDES,0,28000
ES20240502201151,ESCUADRON,1.0,14,2,S352,2024-05-02T20:10:00,CALLE,DE LA SOMBRA,SN,28025
ES20240502205621,ESCUADRON,3.0,49,2,S387,2024-05-02T20:54:00,CALLE,DOCTOR ESQUERDO,5,28007
ES20240502210433,ESCUADRON,3.0,13,2,S319,2024-05-02T21:03:00,CALLE,SAN EUSTAQUIO,SN,28021
ES20240503001330,ESCUADRON,3.0,13,3,S381,2024-05-03T00:10:00,CALLE,QUERO,107,28024
ES20240503001937,ESCUADRON,3.0,14,3,S382,2024-05-02T23:45:00,CARRETERA,M11,0,2600 
ES20240503002647,ESCUADRON,3.0,14,3,S315,2024-05-03T00:24:00,AVENIDA,VALDEMARIN,0,28023
ES20240503014628,ESCUADRON,1.0,13,3,S387,2024-05-03T01:35:00,CALLE,SAN DALMACIO,0,28021
ES20240503020007,ESCUADRON,3.0,13,3,S388,2024-05-03T01:35:00,CALLE,ESTACION DE HORTALEZA,0,28033
ES20240503042646,ESCUADRON,3.0,13,3,S365,2024-05-03T04:25:00,AVENIDA,MENENDEZ PELAYO,0,28007
ES20240503080237,ESCUADRON,3.0,13,1,S215,2024-05-03T08:01:00,AVENIDA,LOGROÑO,,28042
ES20240503111400,ESCUADRON,7.0,44,1,S215,2024-05-03T11:13:00,CALLE,ANDRÉS MELLADO,42,28015
ES20240503111643,ESCUADRON,7.0,44,1,S215,2024-05-03T11:16:00,CALLE,ANDRES MELLADO,24,28015
ES20240503111857,ESCUADRON,7.0,44,1,S215,2024-05-03T11:18:00,CALLE,ANDRES MELLADO,24,28015
ES20240503112058,ESCUADRON,7.0,44,1,S215,2024-05-03T11:20:00,CALLE,ANDRES MELLADO,24,28015
ES20240503115230,ESCUADRON,1.0,8,1,S352,2024-05-03T11:49:00,CALLE,ESPIRITU SANTO,1,28004
ES20240503131141,ESCUADRON,7.0,8,1,S373,2024-05-03T13:10:00,CALLE,DE RUIZ,19,28010
ES20240503131318,ESCUADRON,7.0,8,1,S373,2024-05-03T13:12:00,CALLE,DE RUIZ,19,28010
ES20240503131517,ESCUADRON,7.0,8,1,S373,2024-05-03T13:14:00,CALLE,RUIZ,8,0    
ES20240503132006,ESCUADRON,7.0,7,1,S373,2024-05-03T13:18:00,CALLE,RUIZ,19,0    
ES20240503132159,ESCUADRON,7.0,7,1,S373,2024-05-03T13:20:00,CALLE,COSTANILLA SAN VICENTE,6,28004
ES20240503132855,ESCUADRON,7.0,8,1,S373,2024-05-03T13:27:00,CALLE,COSTANILLA SAN VICENTE,6,28004
ES20240503133306,ESCUADRON,7.0,7,1,S373,2024-05-03T13:32:00,COSTANILLA,SAN VICENTE,6,28004
ES20240503133639,ESCUADRON,1.0,14,1,S373,2024-05-03T13:35:00,COSTANILLA,SAN VICENTE,6,28004
ES20240503133846,ESCUADRON,7.0,8,1,S373,2024-05-03T13:38:00,CALLE,DE RUIZ,19,28010
ES20240503174303,ESCUADRON,3.0,14,2,S378,2024-05-03T17:39:00,AVENIDA,CARDENAL HERRERA ORIA,3,28015
ES20240503180215,ESCUADRON,3.0,13,2,S341,2024-05-03T18:00:00,CALLE,C REAL GALIANA,1,28051
ES20240503183103,ESCUADRON,4.0,13,2,S384,2024-05-03T18:29:00,CALLE,ULISES,4,28043
ES20240503183245,ESCUADRON,3.0,14,2,S302,2024-05-03T18:29:00,CALLE,"LEOPOLDO ALAS ""CLARIN""",21,28035
ES20240503185656,ESCUADRON,1.0,8,2,S373,2024-05-03T18:55:00,AVENIDA,SAN AGUSTIN ,1,33400
ES20240503190024,ESCUADRON,1.0,8,2,S373,2024-05-03T18:59:00,CALLE,SAN AGUSTIN,2,28014
ES20240503193914,ESCUADRON,3.0,14,2,S376,2024-05-03T19:37:00,CALLE,ALMENDRALEJO,SN,28019
ES20240503194048,ESCUADRON,3.0,54,2,S352,2024-05-03T19:38:00,CALLE,TUDESCOS,4,28004
ES20240503200355,ESCUADRON,3.0,13,2,S388,2024-05-03T20:01:00,AVENIDA,MARQUES DE CORBERA,67,28017
ES20240503210906,ESCUADRON,3.0,37,2,S336,2024-05-03T21:07:00,RONDA,DE TOLEDO,28,28005
ES20240503211504,ESCUADRON,3.0,13,2,S328,2024-05-03T21:13:00,CALLE,SAN JENARO,SN,28021
ES20240503223506,ESCUADRON,3.0,14,3,S337,2024-05-03T22:33:00,CALLE,PEDROCHES,13,28053
ES20240503223835,ESCUADRON,7.0,16,3,S391,2024-05-03T22:37:00,CALLE,LA CABRERA,0,28035
ES20240504000629,ESCUADRON,3.0,14,3,S367,2024-05-04T00:05:00,CALLE,LOS YEBENES,146,28047
ES20240504030354,ESCUADRON,3.0,13,3,S337,2024-05-04T03:02:00,CALLE,MAESTRO GUERRERO,8,28015
ES20240504030455,ESCUADRON,1.0,13,3,S387,2024-05-04T03:04:00,AVENIDA,DE LOS POBLADOS,53,28044
ES20240504042539,ESCUADRON,3.0,13,3,S384,2024-05-04T04:24:00,CALLE,GOYA,0,28009
ES20240504043453,ESCUADRON,7.0,13,3,S386,2024-05-04T04:32:00,AVENIDA,PABLO NERUDA,142,28018
ES20240504072040,ESCUADRON,3.0,14,1,S347,2024-05-04T07:19:00,GLORIETA,PUERTA DE TOLEDO,1,28005
ES20240504072641,ESCUADRON,3.0,13,1,S352,2024-05-04T07:24:00,AVENIDA,NUESTRA SEÑORA DE VALVANERA,0,28037
ES20240504085713,ESCUADRON,3.0,7,1,S336,2024-05-04T08:56:00,CALLE,DE RAFAEL FINAT,0,28044
ES20240504095628,ESCUADRON,3.0,7,1,S352,2024-05-04T09:55:00,CALLE,FERROVIARIOS,37,28026
ES20240504102515,ESCUADRON,3.0,13,1,S386,2024-05-04T10:23:00,CALLE,CAPITAN HAYA,0,00000
ES20240504135238,ESCUADRON,1.0,44,1,S373,2024-05-04T13:51:00,CALLE,FELIPE PINGARRON,,28021
ES20240504135531,ESCUADRON,1.0,14,1,S373,2024-05-04T13:53:00,CALLE,GAZTAMBIDE,,28003
ES20240504135701,ESCUADRON,1.0,14,1,S373,2024-05-04T13:56:00,CALLE,TOPETE,,28039
ES20240504135927,ESCUADRON,3.0,20,1,S326,2024-05-04T13:56:00,CALLE,ALVERJA,0,28011
ES20240504163345,ESCUADRON,3.0,14,2,S337,2024-05-04T16:32:00,PASEO,QUINCE DE MAYO,7,28019
ES20240504172042,ESCUADRON,1.0,14,2,S373,2024-05-04T17:18:00,AVENIDA,DE ENTREVIAS,0,28053
ES20240504172054,ESCUADRON,1.0,57,2,S373,2024-05-04T17:10:00,CALLE,EMBAJADORES,373,28053
ES20240504173505,ESCUADRON,3.0,17,2,S323,2024-05-04T17:30:00,PASEO,SANTA MARIA DE LA CABEZA,175,28026
ES20240504184845,ESCUADRON,3.0,13,2,S334,2024-05-04T18:47:00,CALLE,VIA LUSITANA,SN,28025
ES20240504221846,ESCUADRON,3.0,13,3,S337,2024-05-04T22:18:00,CALLE,DEL GENERAL RICARDOS,64,28025
ES20240504224607,ESCUADRON,1.0,14,3,S391,2024-05-04T22:44:00,CALLE,VIA LUSITANA,0,0
ES20240504233517,ESCUADRON,3.0,13,3,S337,2024-05-04T23:34:00,CALLE,DANZA,11,28054
ES20240505003232,ESCUADRON,6.0,13,3,S387,2024-05-05T00:29:00,CALLE,PUERTO DE MONASTERIO,29,28053
ES20240505004802,ESCUADRON,3.0,20,3,S337,2024-05-05T00:45:00,CALLE,SANTISIMA TRINIDAD,32,28010
ES20240505015245,ESCUADRON,3.0,13,3,S391,2024-05-05T01:51:00,CALLE,MAESTRO ARBOS,0,28045
ES20240505025537,ESCUADRON,3.0,13,3,S391,2024-05-05T02:54:00,CALLE,ARROYO FONTARRON,83,28030
ES20240505045256,ESCUADRON,3.0,13,3,S337,2024-05-05T04:51:00,CALLE,FERROVIARIOS,67,28026
ES20240505051339,ESCUADRON,2.0,14,3,S384,2024-05-05T05:09:00,CALLE,HEROISMO,14,28048
ES20240505060123,ESCUADRON,3.0,16,3,S386,2024-05-05T05:58:00,CALLE,LOS YEBENES,01,28047
ES20240505074805,ESCUADRON,3.0,13,1,S352,2024-05-05T07:47:00,CALLE,SEBASTIAN ALVARO,6,28024
ES20240505082201,ESCUADRON,3.0,13,1,S363,2024-05-05T08:19:00,PLAZA,ESPAÑA,,28013
ES20240505085503,ESCUADRON,3.0,7,1,S319,2024-05-05T08:53:00,CALLE,CAPITAN SALAZAR MARTINEZ,,28005
ES20240505085907,ESCUADRON,1.0,7,1,S373,2024-05-05T08:58:00,PLAZA,CASCORRO,,28005
ES20240505090102,ESCUADRON,1.0,7,1,S373,2024-05-05T08:59:00,PLAZA,CASCORRO,,28005
ES20240505090712,ESCUADRON,1.0,7,1,S373,2024-05-05T09:06:00,PLAZA,CASCORRO,22,28005
ES20240505090910,ESCUADRON,7.0,7,1,S373,2024-05-05T09:07:00,PLAZA,CASCORRO,,28005
ES20240505091056,ESCUADRON,7.0,7,1,S373,2024-05-05T09:10:00,PLAZA,CASCORRO,,28005
ES20240505091429,ESCUADRON,3.0,49,1,S347,2024-05-05T09:13:00,PLAZA,ESPAÑA,,28013
ES20240505111228,ESCUADRON,3.0,13,1,S339,2024-05-05T11:11:00,AUTOVIA,A 3 VIA DE SERVICIO,0,28000
ES20240505191252,ESCUADRON,3.0,37,2,S337,2024-05-05T19:11:00,AVENIDA,VALDEMARIN,SN,28023
ES20240505210803,ESCUADRON,3.0,16,2,S302,2024-05-05T21:06:00,CALLE,MARQUES DE VIANA,SN,28039
ES20240505211254,ESCUADRON,3.0,37,2,S336,2024-05-05T21:12:00,CALLE,MONTANA,6,28041
ES20240505222634,ESCUADRON,3.0,13,3,S337,2024-05-05T22:24:00,PASEO,PUERTA DEL ANGEL,0,28011
ES20240505232717,ESCUADRON,3.0,13,3,S391,2024-05-05T23:26:00,CALLE,CRISTO DE LA VEGA,0,28026
ES20240506000535,ESCUADRON,7.0,54,3,S363,2024-05-06T00:03:00,AVENIDA,MANZANARES,206,28019
ES20240506020409,ESCUADRON,3.0,13,3,S337,2024-05-06T02:03:00,CALLE,NTRA SRA DEL CARMEN,0,28039
ES20240506030914,ESCUADRON,3.0,13,3,S370,2024-05-06T03:08:00,CALLE,LOS MOLINOS,7,28039
ES20240506031520,ESCUADRON,3.0,37,3,S337,2024-05-06T03:13:00,CALLE,SAN RESTITUTO,0,28039
ES20240506042140,ESCUADRON,3.0,42,3,S337,2024-05-06T04:20:00,CALLE,EMBAJADORES,70,28053
ES20240506042306,ESCUADRON,3.0,14,3,S391,2024-05-06T04:21:00,CALLE,SALVADOR MARTINEZ,51,28041
ES20240506071622,ESCUADRON,3.0,13,1,S337,2024-05-06T07:15:00,GLORIETA,EMPERADOR CARLOS V,SN,28012
ES20240506090040,ESCUADRON,3.0,49,1,S321,2024-05-06T08:58:00,CALLE,FEDERICO MOMPOU,5,28050
ES20240506112035,ESCUADRON,4.0,24,1,,2024-05-06T11:13:00,PLAZA,CANOVAS DEL CASTILLO,0,28014
ES20240506114408,ESCUADRON,3.0,14,1,S315,2024-05-06T11:43:00,CALLE,AMPELIDO,SN,28011
ES20240506115809,ESCUADRON,3.0,14,1,S337,2024-05-06T11:56:00,CALLE,AMPELIDO,SN,28011
ES20240506122449,ESCUADRON,3.0,54,1,S321,2024-05-06T12:23:00,CALLE,DOCTOR FERNANDO CASTRO RODRIGUEZ,2,0000 
ES20240506162035,ESCUADRON,3.0,49,2,S376,2024-05-06T16:18:00,PASEO,DE LA CHOPERA,10,28045
ES20240506164945,ESCUADRON,1.0,16,2,S363,2024-05-06T16:48:00,PASEO,CASTELLANA,86,28046
ES20240506170528,ESCUADRON,3.0,16,2,S337,2024-05-06T17:03:00,GLORIETA,EMPERADOR CARLOS V,0,28045
ES20240506185942,ESCUADRON,1.0,14,2,S337,2024-05-06T18:58:00,CALLE,UBEDA,21,28034
ES20240506202954,ESCUADRON,3.0,14,2,S376,2024-05-06T20:29:00,CALLE,LOPEZ GRASS,2,28021
ES20240506213601,ESCUADRON,4.0,14,2,S378,2024-05-06T21:34:00,CALLE,JOAQUIN MARIA LOPEZ,48,28015
ES20240506231449,ESCUADRON,4.0,14,3,S391,2024-05-06T23:13:00,CALLE,CAYETANO RODRIGUEZ,4,28024
ES20240507003705,ESCUADRON,3.0,13,3,S370,2024-05-07T00:35:00,AVENIDA,ENTREVIAS,,28053
ES20240507081007,ESCUADRON,1.0,7,1,,2024-05-07T08:08:00,CARRETERA,ANTIGUA CARRETERA DEL PARDO KM. 3.500,0,0
ES20240507110115,ESCUADRON,3.0,7,1,S337,2024-05-07T11:00:00,CALLE,IRUN,,28008
ES20240507121938,ESCUADRON,1.0,14,1,S315,2024-05-07T12:18:00,GLORIETA,EMPERADOR CARLOS V,1,28012
ES20240507122648,ESCUADRON,4.0,7,1,S352,2024-05-07T12:25:00,CALLE,GRANADA,23,28007
ES20240507124903,ESCUADRON,3.0,34,1,S376,2024-05-07T12:47:00,CALLE,PAUL GUINARD,1,28040
ES20240507134941,ESCUADRON,3.0,13,1,S326,2024-05-07T13:47:00,CALLE,LOPEZ GRASS,42,28021
ES20240507135209,ESCUADRON,4.0,14,1,S370,2024-05-07T13:51:00,CALLE,ARCIPRESTE DE HITA,8,28015
ES20240507155358,ESCUADRON,3.0,14,2,S376,2024-05-07T15:52:00,AVENIDA,PORTUGAL,16,28011
ES20240507184934,ESCUADRON,3.0,14,2,S373,2024-05-07T18:37:00,CALLE,PL DE LOS MARTIRES,7,28034
ES20240507192206,ESCUADRON,1.0,14,2,S302,2024-05-07T19:20:00,CALLE,ALCALDE MARTIN DE ALZAGA,3,28039
ES20240507201416,ESCUADRON,3.0,13,2,S328,2024-05-07T20:12:00,CALLE,DEL PELICANO,5,28025
ES20240507204513,ESCUADRON,4.0,54,2,S334,2024-05-07T20:41:00,CALLE,DEL TOBOSO,25,28019
ES20240507211705,ESCUADRON,1.0,14,2,S373,2024-05-07T21:15:00,CALLE,PRADILLO,46,28002
ES20240507212135,ESCUADRON,1.0,14,2,S373,2024-05-07T21:18:00,CALLE,MATILDE HERNANDEZ,33,28025
ES20240507212733,ESCUADRON,3.0,13,2,S385,2024-05-07T21:25:00,CALLE,VIRGEN DE LA ROCA,0,28027
ES20240508022143,ESCUADRON,1.0,13,3,S347,2024-05-08T02:17:00,AVENIDA,VALLADOLID,83,28008
ES20240508035254,ESCUADRON,3.0,13,3,S385,2024-05-08T03:45:00,CALLE,JERONIMA LLORENTE,,28039
ES20240508035958,ESCUADRON,3.0,7,3,S347,2024-05-08T03:58:00,CALLE,COCHERAS,4,28007
ES20240508043516,ESCUADRON,3.0,49,3,S337,2024-05-08T04:34:00,AVENIDA,DE LOS POBLADOS,0,28044
ES20240508044009,ESCUADRON,3.0,13,3,S388,2024-05-08T04:38:00,CALLE,GRAN VIA DE VILLAVERDE,0,28021
ES20240508082210,ESCUADRON,3.0,13,1,S381,2024-05-08T08:20:00,CALLE,CONCEPCION JERONIMA,0,28012
ES20240508085941,ESCUADRON,3.0,30,1,S326,2024-05-08T08:58:00,AVENIDA,GRAN VIA SAN FRANCISCO,17,28005
ES20240508110447,ESCUADRON,1.0,8,1,S373,2024-05-08T11:03:00,CALLE,MESON DE PAREDES,22,28012
ES20240508110841,ESCUADRON,1.0,8,1,S373,2024-05-08T11:07:00,CALLE,MESON DE PAREDES,22,28012
ES20240508111106,ESCUADRON,1.0,14,1,S373,2024-05-08T11:10:00,GLORIETA,ARCENTALES,FAROLA 7,28037
ES20240508112005,ESCUADRON,1.0,14,1,S363,2024-05-08T11:19:00,PLAZA,SAN JUAN DE LA CRUZ,1,0000 
ES20240508134648,ESCUADRON,1.0,14,1,S373,2024-05-08T13:45:00,CALLE,CESTONA,36,28041
ES20240508135005,ESCUADRON,1.0,8,1,S373,2024-05-08T13:48:00,AVENIDA,CIUDAD DE BARCELONA,0,28007
ES20240508181422,ESCUADRON,1.0,14,2,S332,2024-05-08T18:12:00,RONDA,DE TOLEDO,20,28005
ES20240508182956,ESCUADRON,1.0,14,2,S390,2024-05-08T18:27:00,PASEO,SANTA MARIA DE LA CABEZA,101,28026
ES20240508185303,ESCUADRON,1.0,14,2,S373,2024-05-08T18:48:00,AVENIDA,BETANZOS,65,28039
ES20240508194932,ESCUADRON,4.0,14,2,S337,2024-05-08T19:47:00,CALLE,MARTIRES DE ALCALA,4,28015
ES20240508203018,ESCUADRON,4.0,14,2,S376,2024-05-08T20:28:00,CALLE,MARTIRES DE ALCALA,4,28015
ES20240509003311,ESCUADRON,3.0,13,3,S347,2024-05-09T00:32:00,CALLE,PUERTO DE CARDOSO,0,28018
ES20240509003607,ESCUADRON,3.0,49,3,S381,2024-05-09T00:35:00,GLORIETA,EMPERADOR CARLOS V,0,28012
ES20240509032123,ESCUADRON,3.0,13,3,S381,2024-05-09T03:20:00,CALLE,C POETA JOAN MARAGALL,18,28020
ES20240509035249,ESCUADRON,3.0,13,3,S382,2024-05-09T03:45:00,AVENIDA,LOGROÑO,0,28042
ES20240509092147,ESCUADRON,4.0,7,1,S352,2024-05-09T09:21:00,CALLE,VIA LUSITANA,8,28054
ES20240509114458,ESCUADRON,3.0,13,1,S390,2024-05-09T11:44:00,AUTOVIA,M40 KM,,0    
